time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2015-01-12 01:00:00+00:00,0.0,0.0,0.0,0.0,-0.35,2.46,0,0.0,0.0
2015-01-12 02:00:00+00:00,0.0,0.0,0.0,0.0,-0.26,2.17,0,0.0,0.0
2015-01-12 03:00:00+00:00,0.0,0.0,0.0,0.0,-0.16,1.88,0,0.0,0.0
2015-01-12 04:00:00+00:00,0.0,0.0,0.0,0.0,0.04,2.01,0,0.0,0.0
2015-01-12 05:00:00+00:00,0.0,0.0,0.0,0.0,0.25,2.14,0,0.0,0.0
2015-01-12 06:00:00+00:00,0.0,0.0,0.0,0.0,0.46,2.28,0,0.0,0.0
2015-01-12 07:00:00+00:00,0.0,0.0,0.0,0.0,0.4,2.21,0,0.0,0.0
2015-01-12 08:00:00+00:00,0.0,0.0,0.0,0.0,0.33,2.15,0,0.0,0.0
2015-01-12 09:00:00+00:00,0.0,0.0,0.0,0.0,0.27,2.08,0,0.0,0.0
2015-01-12 10:00:00+00:00,0.0,0.0,0.0,0.0,0.71,2.29,0,0.0,0.0
2015-01-12 11:00:00+00:00,0.0,0.0,0.0,0.0,1.16,2.5,0,0.0,0.0
2015-01-12 12:00:00+00:00,0.0,0.0,0.0,0.0,1.6,2.7,0,0.0,0.0
2015-01-12 13:00:00+00:00,0.0,4.26,0.15,4.36,1.81,2.78,0,4.41,4.41
2015-01-12 14:00:00+00:00,0.0,17.91,0.62,13.3,2.02,2.85,0,18.53,18.53
2015-01-12 15:00:00+00:00,0.0,35.82,1.23,20.62,2.24,2.92,0,37.05,37.05
2015-01-12 16:00:00+00:00,0.0,43.49,1.49,25.73,2.78,2.47,0,44.980000000000004,44.980000000000004
2015-01-12 17:00:00+00:00,0.0,90.39,3.1,28.05,3.33,2.02,0,93.49,93.49
2015-01-12 18:00:00+00:00,0.0,42.64,1.46,27.26,3.87,1.57,0,44.1,44.1
2015-01-12 19:00:00+00:00,10.81,125.62,4.39,23.48,3.59,1.6,0,130.01,140.82
2015-01-12 20:00:00+00:00,0.0,53.72,1.85,17.18,3.31,1.64,0,55.57,55.57
2015-01-12 21:00:00+00:00,0.0,41.78,1.44,8.98,3.03,1.67,0,43.22,43.22
2015-01-12 22:00:00+00:00,0.0,0.0,0.0,0.0,2.83,2.06,0,0.0,0.0
2015-01-12 23:00:00+00:00,0.0,0.0,0.0,0.0,2.63,2.46,0,0.0,0.0
2015-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,2.43,2.86,0,0.0,0.0
2015-01-13 01:00:00+00:00,0.0,0.0,0.0,0.0,1.66,3.16,0,0.0,0.0
2015-01-13 02:00:00+00:00,0.0,0.0,0.0,0.0,0.88,3.46,0,0.0,0.0
2015-01-13 03:00:00+00:00,0.0,0.0,0.0,0.0,0.11,3.77,0,0.0,0.0
2015-01-13 04:00:00+00:00,0.0,0.0,0.0,0.0,-0.43,3.88,0,0.0,0.0
2015-01-13 05:00:00+00:00,0.0,0.0,0.0,0.0,-0.96,4.0,0,0.0,0.0
2015-01-13 06:00:00+00:00,0.0,0.0,0.0,0.0,-1.5,4.11,0,0.0,0.0
2015-01-13 07:00:00+00:00,0.0,0.0,0.0,0.0,-2.17,4.02,0,0.0,0.0
2015-01-13 08:00:00+00:00,0.0,0.0,0.0,0.0,-2.83,3.93,0,0.0,0.0
2015-01-13 09:00:00+00:00,0.0,0.0,0.0,0.0,-3.5,3.83,0,0.0,0.0
2015-01-13 10:00:00+00:00,0.0,0.0,0.0,0.0,-4.18,4.0,0,0.0,0.0
2015-01-13 11:00:00+00:00,0.0,0.0,0.0,0.0,-4.87,4.17,0,0.0,0.0
2015-01-13 12:00:00+00:00,0.0,0.0,0.0,0.0,-5.55,4.33,0,0.0,0.0
2015-01-13 13:00:00+00:00,171.26,48.87,1.7,4.42,-5.22,4.45,0,50.57,221.82999999999998
2015-01-13 14:00:00+00:00,462.62,109.14,6.56,13.38,-4.89,4.56,0,115.7,578.32
2015-01-13 15:00:00+00:00,683.39,126.95,10.92,20.73,-4.55,4.68,0,137.87,821.26
2015-01-13 16:00:00+00:00,828.68,136.56,13.97,25.86,-3.85,4.31,0,150.53,979.2099999999999
2015-01-13 17:00:00+00:00,891.78,139.9,15.32,28.21,-3.14,3.94,0,155.22,1047.0
2015-01-13 18:00:00+00:00,871.37,138.78,14.88,27.44,-2.44,3.57,0,153.66,1025.03
2015-01-13 19:00:00+00:00,376.17,181.33,9.17,23.67,-2.51,3.34,0,190.5,566.6700000000001
2015-01-13 20:00:00+00:00,583.32,119.37,8.9,17.37,-2.57,3.1,0,128.27,711.59
2015-01-13 21:00:00+00:00,336.6,92.47,4.19,9.16,-2.64,2.87,0,96.66,433.26
2015-01-13 22:00:00+00:00,0.0,0.0,0.0,0.0,-3.38,2.88,0,0.0,0.0
2015-01-13 23:00:00+00:00,0.0,0.0,0.0,0.0,-4.12,2.9,0,0.0,0.0
2015-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,-4.87,2.91,0,0.0,0.0
2015-01-14 01:00:00+00:00,0.0,0.0,0.0,0.0,-5.44,2.52,0,0.0,0.0
2015-01-14 02:00:00+00:00,0.0,0.0,0.0,0.0,-6.02,2.14,0,0.0,0.0
2015-01-14 03:00:00+00:00,0.0,0.0,0.0,0.0,-6.59,1.75,0,0.0,0.0
2015-01-14 04:00:00+00:00,0.0,0.0,0.0,0.0,-6.6,1.84,0,0.0,0.0
2015-01-14 05:00:00+00:00,0.0,0.0,0.0,0.0,-6.6,1.93,0,0.0,0.0
2015-01-14 06:00:00+00:00,0.0,0.0,0.0,0.0,-6.61,2.01,0,0.0,0.0
2015-01-14 07:00:00+00:00,0.0,0.0,0.0,0.0,-6.5,2.05,0,0.0,0.0
2015-01-14 08:00:00+00:00,0.0,0.0,0.0,0.0,-6.4,2.09,0,0.0,0.0
2015-01-14 09:00:00+00:00,0.0,0.0,0.0,0.0,-6.29,2.12,0,0.0,0.0
2015-01-14 10:00:00+00:00,0.0,0.0,0.0,0.0,-5.83,1.9,0,0.0,0.0
2015-01-14 11:00:00+00:00,0.0,0.0,0.0,0.0,-5.36,1.68,0,0.0,0.0
2015-01-14 12:00:00+00:00,0.0,0.0,0.0,0.0,-4.9,1.46,0,0.0,0.0
2015-01-14 13:00:00+00:00,151.45,42.65,1.55,4.48,-4.6,1.38,0,44.199999999999996,195.64999999999998
2015-01-14 14:00:00+00:00,415.16,97.32,6.0,13.47,-4.3,1.31,0,103.32,518.48
2015-01-14 15:00:00+00:00,0.0,59.69,2.05,20.84,-4.0,1.23,0,61.739999999999995,61.739999999999995
2015-01-14 16:00:00+00:00,0.0,115.97,3.98,26.01,-3.29,1.03,0,119.95,119.95
2015-01-14 17:00:00+00:00,50.32,179.92,6.56,28.38,-2.59,0.84,0,186.48,236.79999999999998
2015-01-14 18:00:00+00:00,42.64,171.43,6.21,27.62,-1.88,0.65,0,177.64000000000001,220.28000000000003
2015-01-14 19:00:00+00:00,34.19,144.97,5.21,23.86,-1.87,0.66,0,150.18,184.37
2015-01-14 20:00:00+00:00,537.23,110.37,8.35,17.56,-1.86,0.67,0,118.72,655.95
2015-01-14 21:00:00+00:00,300.49,83.76,3.9,9.35,-1.85,0.68,0,87.66000000000001,388.15000000000003
2015-01-14 22:00:00+00:00,0.0,0.0,0.0,0.0,-2.21,0.91,0,0.0,0.0
2015-01-14 23:00:00+00:00,0.0,0.0,0.0,0.0,-2.57,1.14,0,0.0,0.0
2015-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,-2.94,1.37,0,0.0,0.0
2015-01-15 01:00:00+00:00,0.0,0.0,0.0,0.0,-3.42,1.18,0,0.0,0.0
2015-01-15 02:00:00+00:00,0.0,0.0,0.0,0.0,-3.91,1.0,0,0.0,0.0
2015-01-15 03:00:00+00:00,0.0,0.0,0.0,0.0,-4.39,0.81,0,0.0,0.0
2015-01-15 04:00:00+00:00,0.0,0.0,0.0,0.0,-4.35,0.94,0,0.0,0.0
2015-01-15 05:00:00+00:00,0.0,0.0,0.0,0.0,-4.3,1.06,0,0.0,0.0
2015-01-15 06:00:00+00:00,0.0,0.0,0.0,0.0,-4.25,1.19,0,0.0,0.0
2015-01-15 07:00:00+00:00,0.0,0.0,0.0,0.0,-4.33,1.38,0,0.0,0.0
2015-01-15 08:00:00+00:00,0.0,0.0,0.0,0.0,-4.4,1.57,0,0.0,0.0
2015-01-15 09:00:00+00:00,0.0,0.0,0.0,0.0,-4.48,1.77,0,0.0,0.0
2015-01-15 10:00:00+00:00,0.0,0.0,0.0,0.0,-4.63,2.2,0,0.0,0.0
2015-01-15 11:00:00+00:00,0.0,0.0,0.0,0.0,-4.79,2.63,0,0.0,0.0
2015-01-15 12:00:00+00:00,0.0,0.0,0.0,0.0,-4.94,3.06,0,0.0,0.0
2015-01-15 13:00:00+00:00,165.16,46.12,1.67,4.56,-3.98,3.06,0,47.79,212.95
2015-01-15 14:00:00+00:00,441.9,103.65,6.39,13.57,-3.02,3.06,0,110.04,551.9399999999999
2015-01-15 15:00:00+00:00,657.85,121.95,10.66,20.97,-2.05,3.06,0,132.61,790.46
2015-01-15 16:00:00+00:00,800.02,131.76,13.65,26.16,-0.87,2.88,0,145.41,945.43
2015-01-15 17:00:00+00:00,859.34,134.97,14.94,28.55,0.32,2.69,0,149.91,1009.25
2015-01-15 18:00:00+00:00,836.31,133.5,14.47,27.81,1.5,2.51,0,147.97,984.28
2015-01-15 19:00:00+00:00,732.63,127.34,12.3,24.06,1.7,2.23,0,139.64000000000001,872.27
2015-01-15 20:00:00+00:00,558.99,113.44,8.7,17.76,1.9,1.95,0,122.14,681.13
2015-01-15 21:00:00+00:00,318.59,87.24,4.13,9.54,2.1,1.67,0,91.36999999999999,409.96
2015-01-15 22:00:00+00:00,0.0,0.0,0.0,0.0,0.85,2.28,0,0.0,0.0
2015-01-15 23:00:00+00:00,0.0,0.0,0.0,0.0,-0.4,2.88,0,0.0,0.0
2015-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.66,3.49,0,0.0,0.0
2015-01-16 01:00:00+00:00,0.0,0.0,0.0,0.0,-1.75,3.21,0,0.0,0.0
2015-01-16 02:00:00+00:00,0.0,0.0,0.0,0.0,-1.84,2.94,0,0.0,0.0
2015-01-16 03:00:00+00:00,0.0,0.0,0.0,0.0,-1.93,2.66,0,0.0,0.0
2015-01-16 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.94,2.61,0,0.0,0.0
2015-01-16 05:00:00+00:00,0.0,0.0,0.0,0.0,-1.94,2.55,0,0.0,0.0
2015-01-16 06:00:00+00:00,0.0,0.0,0.0,0.0,-1.95,2.5,0,0.0,0.0
2015-01-16 07:00:00+00:00,0.0,0.0,0.0,0.0,-2.0,2.47,0,0.0,0.0
2015-01-16 08:00:00+00:00,0.0,0.0,0.0,0.0,-2.05,2.44,0,0.0,0.0
2015-01-16 09:00:00+00:00,0.0,0.0,0.0,0.0,-2.1,2.41,0,0.0,0.0
2015-01-16 10:00:00+00:00,0.0,0.0,0.0,0.0,-1.75,2.6,0,0.0,0.0
2015-01-16 11:00:00+00:00,0.0,0.0,0.0,0.0,-1.41,2.78,0,0.0,0.0
2015-01-16 12:00:00+00:00,0.0,0.0,0.0,0.0,-1.06,2.97,0,0.0,0.0
2015-01-16 13:00:00+00:00,156.55,44.85,1.64,4.64,-0.05,4.18,0,46.49,203.04000000000002
2015-01-16 14:00:00+00:00,427.45,99.56,6.24,13.67,0.96,5.4,0,105.8,533.25
2015-01-16 15:00:00+00:00,271.36,165.01,7.5,21.1,1.97,6.62,0,172.51,443.87
2015-01-16 16:00:00+00:00,0.0,94.65,3.25,26.31,2.66,6.86,0,97.9,97.9
2015-01-16 17:00:00+00:00,147.5,217.15,8.52,28.73,3.35,7.11,0,225.67000000000002,373.17
2015-01-16 18:00:00+00:00,8.04,142.07,4.95,28.01,4.04,7.35,0,147.01999999999998,155.05999999999997
2015-01-16 19:00:00+00:00,0.0,84.42,2.9,24.26,3.6,6.49,0,87.32000000000001,87.32000000000001
2015-01-16 20:00:00+00:00,0.0,86.13,2.96,17.96,3.17,5.62,0,89.08999999999999,89.08999999999999
2015-01-16 21:00:00+00:00,133.74,82.09,3.05,9.74,2.73,4.76,0,85.14,218.88
2015-01-16 22:00:00+00:00,0.0,0.0,0.0,0.0,1.38,4.45,0,0.0,0.0
2015-01-16 23:00:00+00:00,0.0,0.0,0.0,0.0,0.04,4.14,0,0.0,0.0
2015-01-17 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.31,3.83,0,0.0,0.0
2015-01-17 01:00:00+00:00,0.0,0.0,0.0,0.0,-1.94,3.55,0,0.0,0.0
2015-01-17 02:00:00+00:00,0.0,0.0,0.0,0.0,-2.58,3.26,0,0.0,0.0
2015-01-17 03:00:00+00:00,0.0,0.0,0.0,0.0,-3.21,2.98,0,0.0,0.0
2015-01-17 04:00:00+00:00,0.0,0.0,0.0,0.0,-3.9,2.74,0,0.0,0.0
2015-01-17 05:00:00+00:00,0.0,0.0,0.0,0.0,-4.59,2.5,0,0.0,0.0
2015-01-17 06:00:00+00:00,0.0,0.0,0.0,0.0,-5.28,2.26,0,0.0,0.0
2015-01-17 07:00:00+00:00,0.0,0.0,0.0,0.0,-5.56,2.0,0,0.0,0.0
2015-01-17 08:00:00+00:00,0.0,0.0,0.0,0.0,-5.83,1.75,0,0.0,0.0
2015-01-17 09:00:00+00:00,0.0,0.0,0.0,0.0,-6.11,1.49,0,0.0,0.0
2015-01-17 10:00:00+00:00,0.0,0.0,0.0,0.0,-5.94,1.72,0,0.0,0.0
2015-01-17 11:00:00+00:00,0.0,0.0,0.0,0.0,-5.77,1.96,0,0.0,0.0
2015-01-17 12:00:00+00:00,0.0,0.0,0.0,0.0,-5.6,2.19,0,0.0,0.0
2015-01-17 13:00:00+00:00,158.65,46.73,1.7,4.72,-4.86,1.9,0,48.43,207.08
2015-01-17 14:00:00+00:00,429.15,101.0,6.33,13.78,-4.12,1.61,0,107.33,536.48
2015-01-17 15:00:00+00:00,95.05,152.72,5.8,21.23,-3.37,1.32,0,158.52,253.57
2015-01-17 16:00:00+00:00,104.06,189.46,7.23,26.48,-1.94,1.93,0,196.69,300.75
2015-01-17 17:00:00+00:00,323.24,230.84,10.54,28.92,-0.5,2.54,0,241.38,564.62
2015-01-17 18:00:00+00:00,825.39,131.57,14.44,28.22,0.93,3.14,0,146.01,971.4
2015-01-17 19:00:00+00:00,475.95,171.71,10.22,24.47,1.04,3.48,0,181.93,657.88
2015-01-17 20:00:00+00:00,289.89,139.58,6.68,18.17,1.15,3.82,0,146.26000000000002,436.15
2015-01-17 21:00:00+00:00,317.4,86.63,4.25,9.94,1.26,4.15,0,90.88,408.28
2015-01-17 22:00:00+00:00,0.0,0.0,0.0,0.0,0.57,3.82,0,0.0,0.0
2015-01-17 23:00:00+00:00,0.0,0.0,0.0,0.0,-0.11,3.48,0,0.0,0.0
2015-01-18 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.8,3.14,0,0.0,0.0
2015-01-18 01:00:00+00:00,0.0,0.0,0.0,0.0,-0.94,3.18,0,0.0,0.0
2015-01-18 02:00:00+00:00,0.0,0.0,0.0,0.0,-1.09,3.22,0,0.0,0.0
2015-01-18 03:00:00+00:00,0.0,0.0,0.0,0.0,-1.23,3.26,0,0.0,0.0
2015-01-18 04:00:00+00:00,0.0,0.0,0.0,0.0,-0.94,3.11,0,0.0,0.0
2015-01-18 05:00:00+00:00,0.0,0.0,0.0,0.0,-0.64,2.97,0,0.0,0.0
2015-01-18 06:00:00+00:00,0.0,0.0,0.0,0.0,-0.35,2.83,0,0.0,0.0
2015-01-18 07:00:00+00:00,0.0,0.0,0.0,0.0,-0.01,2.9,0,0.0,0.0
2015-01-18 08:00:00+00:00,0.0,0.0,0.0,0.0,0.33,2.97,0,0.0,0.0
2015-01-18 09:00:00+00:00,0.0,0.0,0.0,0.0,0.67,3.05,0,0.0,0.0
2015-01-18 10:00:00+00:00,0.0,0.0,0.0,0.0,1.25,2.89,0,0.0,0.0
2015-01-18 11:00:00+00:00,0.0,0.0,0.0,0.0,1.84,2.74,0,0.0,0.0
2015-01-18 12:00:00+00:00,0.0,0.0,0.0,0.0,2.42,2.58,0,0.0,0.0
2015-01-18 13:00:00+00:00,0.0,11.94,0.41,4.82,2.92,2.66,0,12.35,12.35
2015-01-18 14:00:00+00:00,0.0,17.91,0.62,13.89,3.42,2.74,0,18.53,18.53
2015-01-18 15:00:00+00:00,0.0,24.73,0.85,21.37,3.93,2.83,0,25.580000000000002,25.580000000000002
2015-01-18 16:00:00+00:00,0.0,86.98,2.99,26.65,4.26,3.02,0,89.97,89.97
2015-01-18 17:00:00+00:00,0.0,89.54,3.08,29.12,4.58,3.2,0,92.62,92.62
2015-01-18 18:00:00+00:00,0.0,73.34,2.52,28.43,4.91,3.39,0,75.86,75.86
2015-01-18 19:00:00+00:00,0.0,6.82,0.23,24.68,4.47,2.79,0,7.050000000000001,7.050000000000001
2015-01-18 20:00:00+00:00,0.0,29.85,1.03,18.38,4.02,2.19,0,30.880000000000003,30.880000000000003
2015-01-18 21:00:00+00:00,0.0,39.23,1.35,10.14,3.58,1.59,0,40.58,40.58
2015-01-18 22:00:00+00:00,0.0,0.0,0.0,0.0,2.96,1.88,0,0.0,0.0
2015-01-18 23:00:00+00:00,0.0,0.0,0.0,0.0,2.34,2.17,0,0.0,0.0
2015-01-19 00:00:00+00:00,0.0,0.0,0.0,0.0,1.71,2.47,0,0.0,0.0
2015-01-19 01:00:00+00:00,0.0,0.0,0.0,0.0,1.21,2.9,0,0.0,0.0
2015-01-19 02:00:00+00:00,0.0,0.0,0.0,0.0,0.72,3.33,0,0.0,0.0
2015-01-19 03:00:00+00:00,0.0,0.0,0.0,0.0,0.22,3.77,0,0.0,0.0
2015-01-19 04:00:00+00:00,0.0,0.0,0.0,0.0,-0.16,3.36,0,0.0,0.0
2015-01-19 05:00:00+00:00,0.0,0.0,0.0,0.0,-0.53,2.96,0,0.0,0.0
2015-01-19 06:00:00+00:00,0.0,0.0,0.0,0.0,-0.91,2.55,0,0.0,0.0
2015-01-19 07:00:00+00:00,0.0,0.0,0.0,0.0,-1.07,2.54,0,0.0,0.0
2015-01-19 08:00:00+00:00,0.0,0.0,0.0,0.0,-1.23,2.52,0,0.0,0.0
2015-01-19 09:00:00+00:00,0.0,0.0,0.0,0.0,-1.39,2.51,0,0.0,0.0
2015-01-19 10:00:00+00:00,0.0,0.0,0.0,0.0,-1.27,2.66,0,0.0,0.0
2015-01-19 11:00:00+00:00,0.0,0.0,0.0,0.0,-1.15,2.8,0,0.0,0.0
2015-01-19 12:00:00+00:00,0.0,0.0,0.0,0.0,-1.03,2.95,0,0.0,0.0
2015-01-19 13:00:00+00:00,40.5,32.87,1.14,4.91,0.22,3.74,0,34.01,74.50999999999999
2015-01-19 14:00:00+00:00,136.96,105.22,4.19,14.01,1.47,4.53,0,109.41,246.37
2015-01-19 15:00:00+00:00,220.39,171.81,7.32,21.52,2.73,5.32,0,179.13,399.52
2015-01-19 16:00:00+00:00,26.23,155.94,5.56,26.83,3.26,5.64,0,161.5,187.73
2015-01-19 17:00:00+00:00,17.66,159.22,5.62,29.32,3.78,5.95,0,164.84,182.5
2015-01-19 18:00:00+00:00,0.0,96.36,3.31,28.64,4.31,6.26,0,99.67,99.67
2015-01-19 19:00:00+00:00,0.0,76.75,2.64,24.9,4.31,5.23,0,79.39,79.39
2015-01-19 20:00:00+00:00,0.0,51.16,1.76,18.59,4.31,4.19,0,52.919999999999995,52.919999999999995
2015-01-19 21:00:00+00:00,0.0,32.4,1.11,10.34,4.31,3.16,0,33.51,33.51
2015-01-19 22:00:00+00:00,0.0,0.0,0.0,0.0,2.87,3.07,0,0.0,0.0
2015-01-19 23:00:00+00:00,0.0,0.0,0.0,0.0,1.44,2.98,0,0.0,0.0
2015-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2.9,0,0.0,0.0
2015-01-20 01:00:00+00:00,0.0,0.0,0.0,0.0,-0.55,2.96,0,0.0,0.0
2015-01-20 02:00:00+00:00,0.0,0.0,0.0,0.0,-1.11,3.02,0,0.0,0.0
2015-01-20 03:00:00+00:00,0.0,0.0,0.0,0.0,-1.66,3.08,0,0.0,0.0
2015-01-20 04:00:00+00:00,0.0,0.0,0.0,0.0,-1.83,2.95,0,0.0,0.0
2015-01-20 05:00:00+00:00,0.0,0.0,0.0,0.0,-2.0,2.82,0,0.0,0.0
2015-01-20 06:00:00+00:00,0.0,0.0,0.0,0.0,-2.17,2.69,0,0.0,0.0
2015-01-20 07:00:00+00:00,0.0,0.0,0.0,0.0,-2.53,2.53,0,0.0,0.0
2015-01-20 08:00:00+00:00,0.0,0.0,0.0,0.0,-2.88,2.38,0,0.0,0.0
2015-01-20 09:00:00+00:00,0.0,0.0,0.0,0.0,-3.24,2.22,0,0.0,0.0
2015-01-20 10:00:00+00:00,0.0,0.0,0.0,0.0,-2.87,2.01,0,0.0,0.0
2015-01-20 11:00:00+00:00,0.0,0.0,0.0,0.0,-2.5,1.81,0,0.0,0.0
2015-01-20 12:00:00+00:00,0.0,0.0,0.0,0.0,-2.13,1.6,0,0.0,0.0
2015-01-20 13:00:00+00:00,0.0,10.23,0.35,5.02,-0.36,1.26,0,10.58,10.58
2015-01-20 14:00:00+00:00,0.0,61.4,2.11,14.14,1.41,0.92,0,63.51,63.51
2015-01-20 15:00:00+00:00,43.35,136.74,4.98,21.68,3.19,0.58,0,141.72,185.07
2015-01-20 16:00:00+00:00,66.21,180.07,6.68,27.01,4.43,0.89,0,186.75,252.95999999999998
2015-01-20 17:00:00+00:00,0.0,96.36,3.31,29.53,5.67,1.2,0,99.67,99.67
2015-01-20 18:00:00+00:00,19.65,159.63,5.65,28.86,6.91,1.5,0,165.28,184.93
2015-01-20 19:00:00+00:00,0.0,31.55,1.08,25.13,6.61,1.55,0,32.63,32.63
2015-01-20 20:00:00+00:00,4.59,98.9,3.43,18.81,6.31,1.6,0,102.33000000000001,106.92000000000002
2015-01-20 21:00:00+00:00,6.09,57.51,1.99,10.55,6.01,1.66,0,59.5,65.59
2015-01-20 22:00:00+00:00,0.0,4.65,0.18,0.93,4.0,1.92,0,4.83,4.83
2015-01-20 23:00:00+00:00,0.0,0.0,0.0,0.0,1.99,2.18,0,0.0,0.0
2015-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.02,2.44,0,0.0,0.0
2015-01-21 01:00:00+00:00,0.0,0.0,0.0,0.0,-0.7,2.53,0,0.0,0.0
2015-01-21 02:00:00+00:00,0.0,0.0,0.0,0.0,-1.38,2.62,0,0.0,0.0
2015-01-21 03:00:00+00:00,0.0,0.0,0.0,0.0,-2.06,2.7,0,0.0,0.0
2015-01-21 04:00:00+00:00,0.0,0.0,0.0,0.0,-2.31,2.69,0,0.0,0.0
2015-01-21 05:00:00+00:00,0.0,0.0,0.0,0.0,-2.56,2.68,0,0.0,0.0
2015-01-21 06:00:00+00:00,0.0,0.0,0.0,0.0,-2.81,2.66,0,0.0,0.0
2015-01-21 07:00:00+00:00,0.0,0.0,0.0,0.0,-3.05,2.34,0,0.0,0.0
2015-01-21 08:00:00+00:00,0.0,0.0,0.0,0.0,-3.3,2.01,0,0.0,0.0
2015-01-21 09:00:00+00:00,0.0,0.0,0.0,0.0,-3.54,1.68,0,0.0,0.0
2015-01-21 10:00:00+00:00,0.0,0.0,0.0,0.0,-3.22,1.85,0,0.0,0.0
2015-01-21 11:00:00+00:00,0.0,0.0,0.0,0.0,-2.89,2.02,0,0.0,0.0
2015-01-21 12:00:00+00:00,0.0,0.0,0.0,0.0,-2.57,2.19,0,0.0,0.0
2015-01-21 13:00:00+00:00,0.0,20.47,0.7,5.13,-1.84,2.06,0,21.169999999999998,21.169999999999998
2015-01-21 14:00:00+00:00,0.0,59.69,2.05,14.28,-1.11,1.92,0,61.739999999999995,61.739999999999995
2015-01-21 15:00:00+00:00,0.0,68.22,2.34,21.84,-0.37,1.78,1,70.56,70.56
2015-01-21 16:00:00+00:00,0.0,69.07,2.37,27.2,0.05,1.6,0,71.44,71.44
2015-01-21 17:00:00+00:00,0.0,121.09,4.16,29.74,0.47,1.42,0,125.25,125.25
2015-01-21 18:00:00+00:00,0.0,100.62,3.46,29.09,0.89,1.24,0,104.08,104.08
2015-01-21 19:00:00+00:00,6.12,130.68,4.54,25.36,0.64,1.35,0,135.22,141.34
2015-01-21 20:00:00+00:00,0.0,54.58,1.87,19.04,0.39,1.45,0,56.449999999999996,56.449999999999996
2015-01-21 21:00:00+00:00,0.0,17.05,0.59,10.77,0.14,1.56,0,17.64,17.64
2015-01-21 22:00:00+00:00,0.0,0.78,0.03,1.13,-0.2,1.3,0,0.81,0.81
2015-01-21 23:00:00+00:00,0.0,0.0,0.0,0.0,-0.54,1.03,0,0.0,0.0
2015-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.89,0.77,0,0.0,0.0
2015-01-22 01:00:00+00:00,0.0,0.0,0.0,0.0,-1.77,0.92,0,0.0,0.0
2015-01-22 02:00:00+00:00,0.0,0.0,0.0,0.0,-2.66,1.08,0,0.0,0.0
2015-01-22 03:00:00+00:00,0.0,0.0,0.0,0.0,-3.54,1.23,0,0.0,0.0
2015-01-22 04:00:00+00:00,0.0,0.0,0.0,0.0,-3.64,1.25,0,0.0,0.0
2015-01-22 05:00:00+00:00,0.0,0.0,0.0,0.0,-3.73,1.26,0,0.0,0.0
2015-01-22 06:00:00+00:00,0.0,0.0,0.0,0.0,-3.82,1.28,0,0.0,0.0
2015-01-22 07:00:00+00:00,0.0,0.0,0.0,0.0,-3.64,1.22,0,0.0,0.0
2015-01-22 08:00:00+00:00,0.0,0.0,0.0,0.0,-3.46,1.16,0,0.0,0.0
2015-01-22 09:00:00+00:00,0.0,0.0,0.0,0.0,-3.28,1.1,0,0.0,0.0
2015-01-22 10:00:00+00:00,0.0,0.0,0.0,0.0,-2.28,1.26,0,0.0,0.0
2015-01-22 11:00:00+00:00,0.0,0.0,0.0,0.0,-1.29,1.41,0,0.0,0.0
2015-01-22 12:00:00+00:00,0.0,0.0,0.0,0.0,-0.29,1.56,0,0.0,0.0
2015-01-22 13:00:00+00:00,0.0,5.12,0.18,5.25,0.83,2.3,0,5.3,5.3
2015-01-22 14:00:00+00:00,0.0,17.05,0.59,14.42,1.95,3.05,0,17.64,17.64
2015-01-22 15:00:00+00:00,0.0,28.99,1.0,22.01,3.07,3.79,0,29.99,29.99
2015-01-22 16:00:00+00:00,39.65,169.92,6.15,27.4,3.45,4.25,0,176.07,215.72
2015-01-22 17:00:00+00:00,44.37,186.17,6.77,29.96,3.84,4.7,0,192.94,237.31
2015-01-22 18:00:00+00:00,1.94,140.16,4.83,29.33,4.22,5.16,0,144.99,146.93
2015-01-22 19:00:00+00:00,0.0,121.94,4.19,25.59,4.03,4.51,0,126.13,126.13
2015-01-22 20:00:00+00:00,11.25,107.89,3.78,19.26,3.83,3.87,0,111.67,122.92
2015-01-22 21:00:00+00:00,341.23,89.71,4.83,10.98,3.64,3.23,0,94.53999999999999,435.77
2015-01-22 22:00:00+00:00,0.0,13.19,0.5,1.34,2.35,3.01,0,13.69,13.69
2015-01-22 23:00:00+00:00,0.0,0.0,0.0,0.0,1.06,2.79,0,0.0,0.0
2015-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.23,2.57,0,0.0,0.0
2015-01-23 01:00:00+00:00,0.0,0.0,0.0,0.0,-0.83,2.51,0,0.0,0.0
2015-01-23 02:00:00+00:00,0.0,0.0,0.0,0.0,-1.43,2.46,0,0.0,0.0
