,temp_air,ghi,dni,dhi,wind_speed
2021-04-11 01:00:00,10.78,0.0,-0.0,0.0,2.07
2021-04-11 02:00:00,9.55,0.0,-0.0,0.0,2.07
2021-04-11 03:00:00,8.7,0.0,-0.0,0.0,2.14
2021-04-11 04:00:00,8.11,0.0,-0.0,0.0,2.28
2021-04-11 05:00:00,7.8,0.0,-0.0,0.0,2.34
2021-04-11 06:00:00,7.51,0.0,-0.0,0.0,2.28
2021-04-11 07:00:00,7.66,0.0,-0.0,0.0,2.21
2021-04-11 08:00:00,7.17,0.0,-0.0,0.0,2.07
2021-04-11 09:00:00,6.65,0.0,-0.0,0.0,2.0
2021-04-11 10:00:00,6.2,0.0,-0.0,0.0,1.93
2021-04-11 11:00:00,5.87,36.0,197.19,23.0,1.79
2021-04-11 12:00:00,7.59,219.0,552.74,74.0,1.1
2021-04-11 13:00:00,12.15,425.0,724.46,101.0,1.1
2021-04-11 14:00:00,15.17,613.0,814.12,118.0,1.59
2021-04-11 15:00:00,16.97,762.0,862.69,129.0,2.21
2021-04-11 16:00:00,18.22,658.0,348.11,374.0,2.21
2021-04-11 17:00:00,19.18,614.0,226.22,422.0,2.14
2021-04-11 18:00:00,20.2,669.0,348.14,380.0,2.14
2021-04-11 19:00:00,22.07,783.0,855.09,132.0,2.76
2021-04-11 20:00:00,22.19,644.0,806.78,122.0,3.03
2021-04-11 21:00:00,21.85,466.0,723.25,108.0,3.38
2021-04-11 22:00:00,20.62,268.0,583.02,84.0,2.69
2021-04-11 23:00:00,18.67,83.0,272.56,50.0,2.0
2021-04-12 00:00:00,16.77,0.0,-0.0,0.0,2.0
2021-04-12 01:00:00,15.48,0.0,-0.0,0.0,2.07
2021-04-12 02:00:00,14.38,0.0,-0.0,0.0,2.21
2021-04-12 03:00:00,13.37,0.0,-0.0,0.0,2.34
2021-04-12 04:00:00,12.32,0.0,-0.0,0.0,2.62
2021-04-12 05:00:00,11.19,0.0,-0.0,0.0,2.55
2021-04-12 06:00:00,9.96,0.0,-0.0,0.0,2.0
2021-04-12 07:00:00,9.69,0.0,-0.0,0.0,1.79
2021-04-12 08:00:00,8.34,0.0,-0.0,0.0,1.52
2021-04-12 09:00:00,7.06,0.0,-0.0,0.0,1.52
2021-04-12 10:00:00,5.96,0.0,-0.0,0.0,1.59
2021-04-12 11:00:00,5.22,40.0,211.42,25.0,1.52
2021-04-12 12:00:00,7.67,185.0,381.82,83.0,1.03
2021-04-12 13:00:00,11.71,359.0,467.04,148.0,1.72
2021-04-12 14:00:00,13.12,500.0,434.44,234.0,2.14
2021-04-12 15:00:00,14.44,630.0,479.87,276.0,1.93
2021-04-12 16:00:00,15.69,891.0,917.63,139.0,1.72
2021-04-12 17:00:00,16.64,929.0,924.77,141.0,2.07
2021-04-12 18:00:00,17.32,903.0,915.65,140.0,2.41
2021-04-12 19:00:00,18.07,815.0,889.66,135.0,2.48
2021-04-12 20:00:00,18.13,673.0,843.15,125.0,2.48
2021-04-12 21:00:00,17.91,375.0,343.44,204.0,2.34
2021-04-12 22:00:00,17.28,171.0,138.11,127.0,2.0
2021-04-12 23:00:00,15.76,54.0,24.15,51.0,1.66
2021-04-13 00:00:00,14.08,0.0,-0.0,0.0,1.72
2021-04-13 01:00:00,12.36,0.0,-0.0,0.0,1.59
2021-04-13 02:00:00,10.96,0.0,-0.0,0.0,1.79
2021-04-13 03:00:00,9.97,0.0,-0.0,0.0,2.07
2021-04-13 04:00:00,9.3,0.0,-0.0,0.0,2.55
2021-04-13 05:00:00,8.87,0.0,-0.0,0.0,2.41
2021-04-13 06:00:00,8.42,0.0,-0.0,0.0,1.86
2021-04-13 07:00:00,8.47,0.0,-0.0,0.0,1.86
2021-04-13 08:00:00,8.12,0.0,-0.0,0.0,1.72
2021-04-13 09:00:00,8.06,0.0,-0.0,0.0,1.66
2021-04-13 10:00:00,7.81,0.0,-0.0,0.0,1.66
2021-04-13 11:00:00,7.8,2.0,0.0,2.0,1.66
2021-04-13 12:00:00,8.22,14.0,0.0,14.0,1.38
2021-04-13 13:00:00,8.57,30.0,0.0,30.0,1.31
2021-04-13 14:00:00,8.56,87.0,0.0,87.0,1.59
2021-04-13 15:00:00,8.53,65.0,0.0,65.0,1.66
2021-04-13 16:00:00,8.78,149.0,1.21,148.0,1.93
2021-04-13 17:00:00,8.16,140.0,0.0,140.0,1.93
2021-04-13 18:00:00,7.98,55.0,0.0,55.0,1.93
2021-04-13 19:00:00,8.81,160.0,0.0,160.0,1.31
2021-04-13 20:00:00,10.13,148.0,0.0,148.0,1.24
2021-04-13 21:00:00,10.5,42.0,0.0,42.0,1.1
2021-04-13 22:00:00,10.43,184.0,180.37,126.0,1.24
2021-04-13 23:00:00,9.98,91.0,298.42,53.0,1.45
2021-04-14 00:00:00,8.69,0.0,-0.0,0.0,1.59
2021-04-14 01:00:00,7.69,0.0,-0.0,0.0,1.52
2021-04-14 02:00:00,6.73,0.0,-0.0,0.0,1.52
2021-04-14 03:00:00,5.89,0.0,-0.0,0.0,1.45
2021-04-14 04:00:00,5.21,0.0,-0.0,0.0,1.17
2021-04-14 05:00:00,5.12,0.0,-0.0,0.0,0.97
2021-04-14 06:00:00,4.05,0.0,-0.0,0.0,1.03
2021-04-14 07:00:00,3.54,0.0,-0.0,0.0,1.03
2021-04-14 08:00:00,2.68,0.0,-0.0,0.0,1.38
2021-04-14 09:00:00,2.43,0.0,-0.0,0.0,1.45
2021-04-14 10:00:00,2.17,0.0,-0.0,0.0,1.45
2021-04-14 11:00:00,2.13,47.0,235.01,28.0,1.24
2021-04-14 12:00:00,4.96,122.0,65.08,104.0,0.62
2021-04-14 13:00:00,9.06,273.0,162.79,198.0,0.69
2021-04-14 14:00:00,11.7,639.0,834.66,121.0,0.83
2021-04-14 15:00:00,13.51,792.0,885.4,132.0,0.83
2021-04-14 16:00:00,14.77,892.0,910.92,139.0,0.76
2021-04-14 17:00:00,15.66,930.0,917.65,142.0,0.41
2021-04-14 18:00:00,16.36,904.0,908.9,141.0,0.21
2021-04-14 19:00:00,16.67,817.0,885.46,135.0,0.62
2021-04-14 20:00:00,16.85,675.0,837.29,126.0,0.83
2021-04-14 21:00:00,16.74,493.0,758.45,111.0,0.97
2021-04-14 22:00:00,16.26,289.0,619.39,88.0,1.1
2021-04-14 23:00:00,15.0,95.0,314.29,54.0,1.52
2021-04-15 00:00:00,12.92,0.0,-0.0,0.0,2.14
2021-04-15 01:00:00,11.16,0.0,-0.0,0.0,2.21
2021-04-15 02:00:00,9.92,0.0,-0.0,0.0,2.28
2021-04-15 03:00:00,8.97,0.0,-0.0,0.0,2.34
2021-04-15 04:00:00,8.3,0.0,-0.0,0.0,2.28
2021-04-15 05:00:00,7.76,0.0,-0.0,0.0,2.28
2021-04-15 06:00:00,7.28,0.0,-0.0,0.0,2.21
2021-04-15 07:00:00,7.27,0.0,-0.0,0.0,2.0
2021-04-15 08:00:00,6.69,0.0,-0.0,0.0,1.93
2021-04-15 09:00:00,6.09,0.0,-0.0,0.0,1.79
2021-04-15 10:00:00,5.51,0.0,-0.0,0.0,1.72
2021-04-15 11:00:00,5.16,49.0,233.33,29.0,1.59
2021-04-15 12:00:00,7.59,234.0,558.24,77.0,1.1
2021-04-15 13:00:00,11.28,439.0,722.47,103.0,1.24
2021-04-15 14:00:00,14.39,626.0,810.02,120.0,1.45
2021-04-15 15:00:00,17.07,775.0,859.6,131.0,1.66
2021-04-15 16:00:00,18.97,871.0,884.22,137.0,1.86
2021-04-15 17:00:00,20.39,908.0,891.02,140.0,1.93
2021-04-15 18:00:00,21.54,881.0,881.91,138.0,2.07
2021-04-15 19:00:00,22.62,794.0,855.0,133.0,2.14
2021-04-15 20:00:00,23.12,654.0,804.86,124.0,2.07
2021-04-15 21:00:00,23.31,474.0,720.64,109.0,1.93
2021-04-15 22:00:00,22.56,276.0,580.25,86.0,1.1
2021-04-15 23:00:00,21.23,91.0,284.53,53.0,1.24
2021-04-16 00:00:00,19.01,0.0,-0.0,0.0,2.28
2021-04-16 01:00:00,17.13,0.0,-0.0,0.0,2.34
2021-04-16 02:00:00,15.95,0.0,-0.0,0.0,2.41
2021-04-16 03:00:00,15.08,0.0,-0.0,0.0,2.48
2021-04-16 04:00:00,14.47,0.0,-0.0,0.0,2.48
2021-04-16 05:00:00,13.96,0.0,-0.0,0.0,2.41
2021-04-16 06:00:00,13.58,0.0,-0.0,0.0,2.41
2021-04-16 07:00:00,13.39,0.0,-0.0,0.0,1.93
2021-04-16 08:00:00,12.6,0.0,-0.0,0.0,1.31
2021-04-16 09:00:00,13.56,0.0,-0.0,0.0,0.34
2021-04-16 10:00:00,12.9,0.0,-0.0,0.0,0.14
2021-04-16 11:00:00,12.32,36.0,55.23,31.0,0.34
2021-04-16 12:00:00,12.85,234.0,549.3,77.0,0.34
2021-04-16 13:00:00,16.23,436.0,711.59,102.0,0.21
2021-04-16 14:00:00,19.43,621.0,798.51,119.0,0.55
2021-04-16 15:00:00,22.1,767.0,847.42,129.0,1.52
2021-04-16 16:00:00,24.21,861.0,869.81,136.0,2.48
2021-04-16 17:00:00,25.39,731.0,418.46,369.0,3.72
2021-04-16 18:00:00,25.53,742.0,486.13,331.0,4.14
2021-04-16 19:00:00,26.35,118.0,0.0,118.0,4.41
2021-04-16 20:00:00,26.14,421.0,169.37,309.0,4.34
2021-04-16 21:00:00,25.16,285.0,123.7,222.0,2.69
2021-04-16 22:00:00,24.47,114.0,0.0,114.0,3.86
2021-04-16 23:00:00,21.38,37.0,0.0,37.0,3.79
2021-04-17 00:00:00,19.17,0.0,-0.0,0.0,3.1
2021-04-17 01:00:00,17.73,0.0,-0.0,0.0,3.52
2021-04-17 02:00:00,16.39,0.0,-0.0,0.0,3.31
2021-04-17 03:00:00,15.59,0.0,-0.0,0.0,2.76
2021-04-17 04:00:00,14.61,0.0,-0.0,0.0,3.24
2021-04-17 05:00:00,13.49,0.0,-0.0,0.0,3.45
2021-04-17 06:00:00,12.59,0.0,-0.0,0.0,3.31
2021-04-17 07:00:00,11.94,0.0,-0.0,0.0,3.45
2021-04-17 08:00:00,11.26,0.0,-0.0,0.0,3.72
2021-04-17 09:00:00,10.57,0.0,-0.0,0.0,3.66
2021-04-17 10:00:00,10.07,0.0,-0.0,0.0,3.45
2021-04-17 11:00:00,9.73,28.0,0.0,28.0,3.66
2021-04-17 12:00:00,9.47,122.0,44.78,109.0,4.21
2021-04-17 13:00:00,9.41,160.0,8.45,156.0,4.62
2021-04-17 14:00:00,9.41,373.0,124.88,294.0,4.28
2021-04-17 15:00:00,9.95,195.0,6.61,190.0,4.34
2021-04-17 16:00:00,10.33,192.0,7.17,186.0,4.34
2021-04-17 17:00:00,10.56,220.0,9.21,212.0,4.41
2021-04-17 18:00:00,10.53,208.0,8.25,201.0,4.55
2021-04-17 19:00:00,9.59,175.0,3.85,172.0,4.69
2021-04-17 20:00:00,9.44,208.0,7.53,203.0,4.62
2021-04-17 21:00:00,9.32,269.0,93.74,221.0,4.28
2021-04-17 22:00:00,9.59,97.0,0.0,97.0,4.14
2021-04-17 23:00:00,9.33,102.0,407.97,45.0,3.72
2021-04-18 00:00:00,8.83,0.0,-0.0,0.0,3.31
2021-04-18 01:00:00,8.09,0.0,-0.0,0.0,3.17
2021-04-18 02:00:00,7.17,0.0,-0.0,0.0,2.9
2021-04-18 03:00:00,6.44,0.0,-0.0,0.0,2.55
2021-04-18 04:00:00,5.72,0.0,-0.0,0.0,2.28
2021-04-18 05:00:00,5.08,0.0,-0.0,0.0,2.14
2021-04-18 06:00:00,4.53,0.0,-0.0,0.0,2.14
2021-04-18 07:00:00,3.82,0.0,-0.0,0.0,2.48
2021-04-18 08:00:00,3.46,0.0,-0.0,0.0,2.55
2021-04-18 09:00:00,3.15,0.0,-0.0,0.0,2.55
2021-04-18 10:00:00,2.87,0.0,-0.0,0.0,2.55
2021-04-18 11:00:00,2.82,35.0,30.01,32.0,2.48
2021-04-18 12:00:00,3.83,125.0,44.1,112.0,2.83
2021-04-18 13:00:00,5.39,460.0,743.04,105.0,3.59
2021-04-18 14:00:00,7.45,648.0,828.01,121.0,4.28
2021-04-18 15:00:00,8.9,796.0,873.61,132.0,4.14
2021-04-18 16:00:00,10.01,624.0,252.34,412.0,3.93
2021-04-18 17:00:00,10.72,303.0,16.07,289.0,4.0
2021-04-18 18:00:00,11.36,425.0,51.69,381.0,4.0
2021-04-18 19:00:00,11.31,524.0,182.99,381.0,3.93
2021-04-18 20:00:00,11.44,280.0,28.5,261.0,4.0
2021-04-18 21:00:00,11.33,194.0,13.6,187.0,4.0
2021-04-18 22:00:00,11.26,297.0,621.8,88.0,3.59
2021-04-18 23:00:00,10.83,104.0,406.22,46.0,3.1
2021-04-19 00:00:00,10.21,0.0,-0.0,0.0,2.83
2021-04-19 01:00:00,9.63,0.0,-0.0,0.0,2.69
2021-04-19 02:00:00,9.24,0.0,-0.0,0.0,2.69
2021-04-19 03:00:00,8.56,0.0,-0.0,0.0,2.76
2021-04-19 04:00:00,7.86,0.0,-0.0,0.0,2.76
2021-04-19 05:00:00,6.97,0.0,-0.0,0.0,2.69
2021-04-19 06:00:00,6.27,0.0,-0.0,0.0,2.69
2021-04-19 07:00:00,5.75,0.0,-0.0,0.0,2.69
2021-04-19 08:00:00,5.23,0.0,-0.0,0.0,2.62
2021-04-19 09:00:00,4.74,0.0,-0.0,0.0,2.48
2021-04-19 10:00:00,4.38,0.0,-0.0,0.0,2.41
2021-04-19 11:00:00,4.27,66.0,258.1,39.0,2.28
2021-04-19 12:00:00,5.76,261.0,601.68,81.0,2.21
2021-04-19 13:00:00,8.01,470.0,755.4,106.0,2.69
2021-04-19 14:00:00,10.27,660.0,840.29,122.0,2.69
2021-04-19 15:00:00,12.41,809.0,885.34,133.0,2.83
2021-04-19 16:00:00,13.93,906.0,909.47,139.0,3.17
2021-04-19 17:00:00,15.08,943.0,916.27,142.0,3.1
2021-04-19 18:00:00,16.29,916.0,908.65,140.0,3.38
2021-04-19 19:00:00,17.03,829.0,885.02,135.0,3.79
2021-04-19 20:00:00,17.4,688.0,839.56,126.0,3.79
2021-04-19 21:00:00,17.5,507.0,763.2,112.0,3.59
2021-04-19 22:00:00,17.13,303.0,631.31,89.0,2.62
2021-04-19 23:00:00,15.76,107.0,411.44,47.0,1.72
2021-04-20 00:00:00,14.05,0.0,-0.0,0.0,1.93
2021-04-20 01:00:00,12.26,0.0,-0.0,0.0,2.55
2021-04-20 02:00:00,11.21,0.0,-0.0,0.0,2.76
2021-04-20 03:00:00,9.87,0.0,-0.0,0.0,2.0
2021-04-20 04:00:00,8.65,0.0,-0.0,0.0,1.66
2021-04-20 05:00:00,7.6,0.0,-0.0,0.0,1.72
2021-04-20 06:00:00,6.75,0.0,-0.0,0.0,1.72
2021-04-20 07:00:00,6.25,0.0,-0.0,0.0,1.59
2021-04-20 08:00:00,5.71,0.0,-0.0,0.0,1.72
2021-04-20 09:00:00,5.24,0.0,-0.0,0.0,1.72
2021-04-20 10:00:00,4.89,0.0,-0.0,0.0,1.72
2021-04-20 11:00:00,4.67,69.0,265.62,40.0,1.59
2021-04-20 12:00:00,7.79,262.0,596.42,81.0,0.9
2021-04-20 13:00:00,11.51,469.0,749.15,105.0,1.24
2021-04-20 14:00:00,13.38,657.0,832.33,121.0,1.31
2021-04-20 15:00:00,14.74,807.0,880.08,132.0,1.38
2021-04-20 16:00:00,15.97,903.0,902.55,139.0,1.52
2021-04-20 17:00:00,17.27,940.0,910.94,141.0,1.72
2021-04-20 18:00:00,18.32,792.0,556.75,315.0,1.59
2021-04-20 19:00:00,18.61,735.0,624.04,244.0,0.83
2021-04-20 20:00:00,18.74,561.0,467.24,247.0,0.83
2021-04-20 21:00:00,18.42,348.0,247.96,219.0,0.69
2021-04-20 22:00:00,17.83,210.0,231.12,131.0,0.14
2021-04-20 23:00:00,16.73,67.0,60.46,58.0,0.34
2021-04-21 00:00:00,14.7,0.0,-0.0,0.0,0.83
2021-04-21 01:00:00,13.21,0.0,-0.0,0.0,1.52
2021-04-21 02:00:00,12.21,0.0,-0.0,0.0,2.07
2021-04-21 03:00:00,11.31,0.0,-0.0,0.0,2.28
2021-04-21 04:00:00,10.54,0.0,-0.0,0.0,2.14
2021-04-21 05:00:00,9.89,0.0,-0.0,0.0,2.0
2021-04-21 06:00:00,9.33,0.0,-0.0,0.0,1.93
2021-04-21 07:00:00,8.85,0.0,-0.0,0.0,1.72
2021-04-21 08:00:00,8.22,0.0,-0.0,0.0,1.59
2021-04-21 09:00:00,7.46,0.0,-0.0,0.0,1.52
2021-04-21 10:00:00,6.92,0.0,-0.0,0.0,1.45
2021-04-21 11:00:00,6.83,41.0,43.98,36.0,1.52
2021-04-21 12:00:00,9.07,198.0,282.72,111.0,0.83
2021-04-21 13:00:00,12.08,313.0,208.23,211.0,1.38
2021-04-21 14:00:00,13.69,314.0,55.59,278.0,1.79
2021-04-21 15:00:00,14.44,123.0,0.0,123.0,1.86
2021-04-21 16:00:00,15.21,457.0,69.45,398.0,1.93
2021-04-21 17:00:00,16.22,551.0,123.87,442.0,2.14
2021-04-21 18:00:00,17.18,348.0,24.43,327.0,2.34
2021-04-21 19:00:00,16.96,299.0,19.0,284.0,2.48
2021-04-21 20:00:00,16.59,307.0,41.5,279.0,2.55
2021-04-21 21:00:00,15.53,79.0,0.0,79.0,2.28
2021-04-21 22:00:00,14.64,298.0,609.36,88.0,1.66
2021-04-21 23:00:00,13.74,108.0,395.03,48.0,1.45
2021-04-22 00:00:00,12.45,0.0,-0.0,0.0,1.86
2021-04-22 01:00:00,11.22,0.0,-0.0,0.0,1.93
2021-04-22 02:00:00,10.39,0.0,-0.0,0.0,1.72
2021-04-22 03:00:00,9.5,0.0,-0.0,0.0,1.52
2021-04-22 04:00:00,8.85,0.0,-0.0,0.0,1.38
2021-04-22 05:00:00,8.56,0.0,-0.0,0.0,1.24
2021-04-22 06:00:00,8.83,0.0,-0.0,0.0,1.1
2021-04-22 07:00:00,7.99,0.0,-0.0,0.0,1.03
2021-04-22 08:00:00,7.28,0.0,-0.0,0.0,1.1
2021-04-22 09:00:00,6.8,0.0,-0.0,0.0,1.17
2021-04-22 10:00:00,6.27,0.0,-0.0,0.0,1.24
2021-04-22 11:00:00,6.37,76.0,279.38,43.0,0.83
2021-04-22 12:00:00,8.45,76.0,0.0,76.0,0.55
2021-04-22 13:00:00,11.46,210.0,32.41,194.0,0.62
2021-04-22 14:00:00,15.0,554.0,509.83,222.0,1.1
2021-04-22 15:00:00,17.55,809.0,875.13,132.0,1.93
2021-04-22 16:00:00,19.03,905.0,899.61,138.0,2.76
2021-04-22 17:00:00,19.82,941.0,907.36,140.0,3.45
2021-04-22 18:00:00,20.39,724.0,414.1,367.0,3.66
2021-04-22 19:00:00,20.54,440.0,84.6,373.0,3.52
2021-04-22 20:00:00,20.73,33.0,0.0,33.0,3.52
2021-04-22 21:00:00,19.27,454.0,605.06,136.0,4.83
2021-04-22 22:00:00,17.68,238.0,336.77,121.0,2.83
2021-04-22 23:00:00,16.74,113.0,406.73,50.0,2.21
2021-04-23 00:00:00,15.09,0.0,-0.0,0.0,2.34
2021-04-23 01:00:00,13.64,0.0,-0.0,0.0,2.14
2021-04-23 02:00:00,12.54,0.0,-0.0,0.0,2.07
2021-04-23 03:00:00,11.49,0.0,-0.0,0.0,2.0
2021-04-23 04:00:00,10.57,0.0,-0.0,0.0,1.93
2021-04-23 05:00:00,9.77,0.0,-0.0,0.0,2.21
2021-04-23 06:00:00,8.83,0.0,-0.0,0.0,2.28
2021-04-23 07:00:00,8.74,0.0,-0.0,0.0,2.07
2021-04-23 08:00:00,7.89,0.0,-0.0,0.0,1.79
2021-04-23 09:00:00,6.93,0.0,-0.0,0.0,1.66
2021-04-23 10:00:00,5.99,0.0,-0.0,0.0,1.66
2021-04-23 11:00:00,5.54,80.0,293.92,44.0,1.45
2021-04-23 12:00:00,7.58,277.0,613.94,83.0,1.45
2021-04-23 13:00:00,9.49,485.0,761.78,106.0,1.79
2021-04-23 14:00:00,11.36,674.0,843.14,122.0,1.86
2021-04-23 15:00:00,13.08,823.0,888.25,133.0,2.07
2021-04-23 16:00:00,14.66,921.0,914.04,139.0,2.21
2021-04-23 17:00:00,16.03,958.0,921.49,142.0,2.28
2021-04-23 18:00:00,17.14,932.0,915.92,140.0,2.48
2021-04-23 19:00:00,18.11,844.0,892.37,135.0,2.83
2021-04-23 20:00:00,18.46,704.0,850.33,126.0,2.97
2021-04-23 21:00:00,18.43,523.0,778.14,112.0,2.97
2021-04-23 22:00:00,17.98,279.0,542.56,89.0,2.55
2021-04-23 23:00:00,16.63,121.0,443.35,51.0,1.59
2021-04-24 00:00:00,15.1,0.0,-0.0,0.0,1.66
2021-04-24 01:00:00,13.46,0.0,-0.0,0.0,1.79
2021-04-24 02:00:00,12.35,0.0,-0.0,0.0,2.07
2021-04-24 03:00:00,11.43,0.0,-0.0,0.0,2.28
2021-04-24 04:00:00,10.53,0.0,-0.0,0.0,2.21
2021-04-24 05:00:00,9.65,0.0,-0.0,0.0,1.93
2021-04-24 06:00:00,8.8,0.0,-0.0,0.0,1.59
2021-04-24 07:00:00,8.11,0.0,-0.0,0.0,1.59
2021-04-24 08:00:00,7.35,0.0,-0.0,0.0,1.38
2021-04-24 09:00:00,6.66,0.0,-0.0,0.0,1.52
2021-04-24 10:00:00,6.22,0.0,-0.0,0.0,1.31
2021-04-24 11:00:00,6.31,60.0,134.09,43.0,1.24
2021-04-24 12:00:00,8.53,282.0,621.84,83.0,1.31
2021-04-24 13:00:00,10.92,342.0,263.34,210.0,1.66
2021-04-24 14:00:00,12.81,667.0,829.63,121.0,1.31
2021-04-24 15:00:00,15.09,809.0,869.29,131.0,1.59
2021-04-24 16:00:00,16.69,594.0,189.88,431.0,1.72
2021-04-24 17:00:00,17.61,340.0,21.39,321.0,2.14
2021-04-24 18:00:00,17.9,239.0,10.38,230.0,2.62
2021-04-24 19:00:00,17.99,224.0,8.78,217.0,2.83
2021-04-24 20:00:00,16.99,97.0,0.0,97.0,2.55
2021-04-24 21:00:00,16.06,85.0,0.0,85.0,2.62
2021-04-24 22:00:00,15.43,62.0,0.0,62.0,2.48
2021-04-24 23:00:00,14.7,46.0,0.0,46.0,2.41
2021-04-25 00:00:00,13.91,0.0,-0.0,0.0,2.41
2021-04-25 01:00:00,13.2,0.0,-0.0,0.0,2.14
2021-04-25 02:00:00,12.53,0.0,-0.0,0.0,2.14
2021-04-25 03:00:00,12.05,0.0,-0.0,0.0,2.14
2021-04-25 04:00:00,11.68,0.0,-0.0,0.0,2.07
2021-04-25 05:00:00,11.3,0.0,-0.0,0.0,2.14
2021-04-25 06:00:00,10.47,0.0,-0.0,0.0,1.79
2021-04-25 07:00:00,9.2,0.0,-0.0,0.0,2.21
2021-04-25 08:00:00,9.03,0.0,-0.0,0.0,2.28
2021-04-25 09:00:00,8.9,0.0,-0.0,0.0,2.21
2021-04-25 10:00:00,8.83,0.0,-0.0,0.0,2.14
2021-04-25 11:00:00,8.89,22.0,0.0,22.0,1.93
2021-04-25 12:00:00,9.12,30.0,0.0,30.0,1.66
2021-04-25 13:00:00,9.44,41.0,0.0,41.0,1.59
2021-04-25 14:00:00,10.19,138.0,0.0,138.0,1.66
2021-04-25 15:00:00,10.8,165.0,3.83,162.0,1.52
2021-04-25 16:00:00,11.51,173.0,6.97,167.0,1.59
2021-04-25 17:00:00,12.54,175.0,5.61,170.0,1.93
2021-04-25 18:00:00,13.02,157.0,3.45,154.0,2.14
2021-04-25 19:00:00,10.75,296.0,18.76,281.0,2.28
2021-04-25 20:00:00,10.86,76.0,0.0,76.0,2.41
2021-04-25 21:00:00,10.74,61.0,0.0,61.0,2.62
2021-04-25 22:00:00,10.56,228.0,264.28,134.0,2.9
2021-04-25 23:00:00,10.26,2.0,0.0,2.0,2.62
2021-04-26 00:00:00,9.92,0.0,-0.0,0.0,2.21
2021-04-26 01:00:00,9.57,0.0,-0.0,0.0,1.93
2021-04-26 02:00:00,9.12,0.0,-0.0,0.0,1.93
2021-04-26 03:00:00,8.87,0.0,-0.0,0.0,2.0
2021-04-26 04:00:00,8.7,0.0,-0.0,0.0,1.93
2021-04-26 05:00:00,8.61,0.0,-0.0,0.0,1.59
2021-04-26 06:00:00,8.57,0.0,-0.0,0.0,1.52
2021-04-26 07:00:00,8.5,0.0,-0.0,0.0,1.1
2021-04-26 08:00:00,8.48,0.0,-0.0,0.0,1.31
2021-04-26 09:00:00,8.46,0.0,-0.0,0.0,1.45
2021-04-26 10:00:00,8.44,0.0,-0.0,0.0,1.31
2021-04-26 11:00:00,8.5,37.0,0.0,37.0,1.1
2021-04-26 12:00:00,8.7,17.0,0.0,17.0,1.24
2021-04-26 13:00:00,9.22,41.0,0.0,41.0,1.1
2021-04-26 14:00:00,9.65,61.0,0.0,61.0,1.17
2021-04-26 15:00:00,9.99,171.0,6.36,166.0,0.76
2021-04-26 16:00:00,10.69,80.0,0.0,80.0,0.76
2021-04-26 17:00:00,10.88,204.0,8.95,196.0,0.83
2021-04-26 18:00:00,11.21,154.0,2.29,152.0,1.03
2021-04-26 19:00:00,11.75,161.0,2.49,159.0,0.9
2021-04-26 20:00:00,12.02,91.0,0.0,91.0,1.1
2021-04-26 21:00:00,11.73,55.0,0.0,55.0,1.52
2021-04-26 22:00:00,12.0,82.0,0.0,82.0,1.93
2021-04-26 23:00:00,11.81,58.0,0.0,58.0,1.52
2021-04-27 00:00:00,11.5,0.0,-0.0,0.0,1.24
2021-04-27 01:00:00,11.23,0.0,-0.0,0.0,1.03
2021-04-27 02:00:00,11.08,0.0,-0.0,0.0,1.17
2021-04-27 03:00:00,10.9,0.0,-0.0,0.0,1.38
2021-04-27 04:00:00,10.7,0.0,-0.0,0.0,1.66
2021-04-27 05:00:00,10.49,0.0,-0.0,0.0,2.0
2021-04-27 06:00:00,10.24,0.0,-0.0,0.0,2.0
2021-04-27 07:00:00,10.13,0.0,-0.0,0.0,2.41
2021-04-27 08:00:00,9.77,0.0,-0.0,0.0,2.97
2021-04-27 09:00:00,9.45,0.0,-0.0,0.0,2.76
2021-04-27 10:00:00,9.15,0.0,-0.0,0.0,2.41
2021-04-27 11:00:00,8.71,94.0,337.58,47.0,2.34
2021-04-27 12:00:00,9.2,292.0,627.19,84.0,2.83
2021-04-27 13:00:00,9.78,286.0,109.38,230.0,3.79
2021-04-27 14:00:00,10.59,247.0,17.97,235.0,3.93
2021-04-27 15:00:00,11.7,516.0,159.71,390.0,4.34
2021-04-27 16:00:00,12.25,405.0,39.23,371.0,4.62
2021-04-27 17:00:00,11.49,695.0,285.75,439.0,4.83
2021-04-27 18:00:00,11.21,746.0,439.07,362.0,4.76
2021-04-27 19:00:00,11.41,637.0,338.23,365.0,4.48
2021-04-27 20:00:00,12.15,402.0,117.47,321.0,4.34
2021-04-27 21:00:00,12.51,388.0,317.62,217.0,4.69
2021-04-27 22:00:00,11.8,253.0,360.02,123.0,4.41
2021-04-27 23:00:00,10.58,134.0,465.49,55.0,4.0
2021-04-28 00:00:00,9.19,0.0,-0.0,0.0,3.66
2021-04-28 01:00:00,8.15,0.0,-0.0,0.0,3.1
2021-04-28 02:00:00,7.17,0.0,-0.0,0.0,2.55
2021-04-28 03:00:00,6.18,0.0,-0.0,0.0,2.34
2021-04-28 04:00:00,5.38,0.0,-0.0,0.0,2.41
2021-04-28 05:00:00,4.8,0.0,-0.0,0.0,2.55
2021-04-28 06:00:00,4.37,0.0,-0.0,0.0,2.69
2021-04-28 07:00:00,4.18,0.0,-0.0,0.0,2.97
2021-04-28 08:00:00,3.88,0.0,-0.0,0.0,2.9
2021-04-28 09:00:00,3.6,0.0,-0.0,0.0,2.97
